"TT","MaxValue","log_MaxValue","TT_numeric"
"TT_1827",1.25561392414375,0.227624635557616,1827
"TT_1828",1.43396043220986,0.36044014919553,1828
"TT_1829",0.877272251387193,-0.130937899907818,1829
"TT_1830",0.457772396225719,-0.781383169861489,1830
"TT_1831",0.345903602241393,-1.06159514898109,1831
"TT_1832",0.508182436356982,-0.676914769187237,1832
"TT_1833",0.311616786324548,-1.1659810950484,1833
"TT_1834",0.521361797085129,-0.651311050046028,1834
"TT_1835",0.506284056223001,-0.680657391272411,1835
"TT_1836",0.563075272641306,-0.574341960594117,1836
"TT_1837",0.203428240585753,-1.59244196240093,1837
"TT_1838",0.346637842213963,-1.05947472643149,1838
"TT_1839",0.322779497761539,-1.13078585835331,1839
"TT_1840",0.447215712737778,-0.804714221940566,1840
"TT_1841",0.202238555881841,-1.59830730866504,1841
"TT_1842",0.166975275487459,-1.78990952849931,1842
"TT_1843",0.237178422404608,-1.4389425839365,1843
"TT_1844",0.149569903274487,-1.89999141500171,1844
"TT_1845",0.146401718624211,-1.92140093828742,1845
"TT_1846",0.143550716229528,-1.94106688301945,1846
"TT_1847",0.140968971946794,-1.95921546993502,1847
"TT_1848",0.138617875399237,-1.97603422940793,1848
"TT_1849",0.136465962491456,-1.99168005448921,1849
"TT_1850",0.134487327510346,-2.00628530363309,1850
"TT_1851",0.48191927744393,-0.729978653139621,1851
"TT_1852",0.150901277457841,-1.89112944765211,1852
"TT_1853",0.678075957974916,-0.388495964905523,1853
"TT_1854",0.532921422494211,-0.629381290648378,1854
"TT_1855",2.51237197040568,0.921227315034375,1855
"TT_1856",0.656004813942663,-0.421587151737744,1856
"TT_1857",0.431959568901606,-0.839423285623433,1857
"TT_1858",0.28399198979956,-1.25880924614982,1858
"TT_1859",0.232975005242123,-1.45682410480962,1859
"TT_1860",0.463886749190711,-0.768114831567057,1860
"TT_1861",0.178879511697084,-1.7210428187984,1861
"TT_1862",0.486156590258491,-0.721224504799652,1862
"TT_1863",0.220624468984451,-1.51129325816682,1863
"TT_1864",0.17016133256824,-1.77100827685472,1864
"TT_1865",0.3805455518696,-0.966149393025528,1865
"TT_1866",0.221584551396034,-1.50695104045595,1866
"TT_1867",0.171755967876655,-1.76168060102103,1867
"TT_1868",0.154999898037766,-1.86433081988397,1868
"TT_1869",0.145778529060315,-1.92566673321264,1869
"TT_1870",0.139698237902508,-1.96827062623823,1870
"TT_1871",0.434262690758826,-0.834105649742584,1871
"TT_1872",0.364522566478186,-1.0091668186729,1872
"TT_1873",0.743262712039951,-0.296705713933741,1873
"TT_1874",0.274228858664169,-1.29379227062258,1874
"TT_1875",0.209776193918168,-1.56171405981964,1875
"TT_1876",0.182813304226688,-1.69928984237692,1876
"TT_1877",0.217431833513274,-1.52586988671068,1877
"TT_1878",0.157909447785265,-1.84573352553164,1878
"TT_1879",0.151040733935857,-1.8902057173816,1879
"TT_1880",0.145927159685728,-1.92464768803108,1880
"TT_1881",0.741564429431776,-0.298993230508965,1881
"TT_1882",0.905072157453265,-0.0997406064680788,1882
"TT_1883",0.387390735169616,-0.948321443706639,1883
"TT_1884",0.649197962926107,-0.432017581168394,1884
"TT_1885",0.751306234809302,-0.285941940946791,1885
"TT_1886",0.325809275287974,-1.12144311395002,1886
"TT_1887",0.253038188653648,-1.37421485835036,1887
"TT_1888",0.220601319669251,-1.51139818999907,1888
"TT_1889",0.234909244510164,-1.44855603300369,1889
"TT_1890",0.558050454102341,-0.583305901150181,1890
"TT_1891",0.214569441419809,-1.53912185678244,1891
"TT_1892",0.171057782486481,-1.76575387028029,1892
"TT_1893",0.431106305328623,-0.841400571196776,1893
"TT_1894",0.160300711081187,-1.83070378343644,1894
"TT_1895",0.15624163709119,-1.85635151441439,1895
"TT_1896",0.418686587826288,-0.870632639366477,1896
"TT_1897",0.414975706710267,-0.879535298512407,1897
"TT_1898",0.464955136511839,-0.765814358669037,1898
"TT_1899",0.182835170960032,-1.69917023715576,1899
"TT_1900",0.157944070717323,-1.84551429142362,1900
"TT_1901",0.153105196505427,-1.87663003499101,1901
"TT_1902",0.149413091588841,-1.90104038235249,1902
"TT_1903",0.14643641344466,-1.92116398266715,1903
"TT_1904",0.143946801866512,-1.93831147914531,1904
"TT_1905",0.384121026347856,-0.956797603270044,1905
"TT_1906",0.360339611079642,-1.02070832811014,1906
"TT_1907",0.228224368908399,-1.4774260597516,1907
"TT_1908",0.355063327687179,-1.03545911756473,1908
"TT_1909",0.336919126580537,-1.08791235790288,1909
"TT_1910",0.205499766051258,-1.5823103834832,1910
"TT_1911",0.175131266127919,-1.74221949407761,1911
"TT_1912",0.239006477189199,-1.43126462620782,1912
"TT_1913",0.199358099467346,-1.6126525765979,1913
"TT_1914",0.151222351059807,-1.88900400169204,1914
"TT_1915",0.147515547543276,-1.91382170168414,1915
"TT_1916",0.144559717438553,-1.934062587331,1916
"TT_1917",0.142114705930639,-1.95112075922227,1917
"TT_1918",0.919001952112184,-0.0844670324587559,1918
"TT_1919",0.298343031306746,-1.20951134273029,1919
"TT_1920",0.181949066276331,-1.70402848669679,1920
"TT_1921",0.15057358203619,-1.89330339709028,1921
"TT_1922",0.135549719500005,-1.99841677238667,1922
"TT_1923",0.132800886966799,-2.01890436299525,1923
"TT_1924",0.131738427341492,-2.02693693343389,1924
"TT_1925",0.130758957266178,-2.0343996715677,1925
"TT_1926",0.129851043432049,-2.04136730523336,1926
"TT_1927",0.129005428259435,-2.04790079597528,1927
"TT_1928",0.521560009077725,-0.650930941021918,1928
"TT_1929",0.19902667676072,-1.61431640916812,1929
"TT_1930",0.202913104157564,-1.5949774499206,1930
"TT_1931",0.200691747704403,-1.6059851415917,1931
"TT_1932",2.00125013484019,0.693772052706771,1932
"TT_1933",2.40851431598153,0.879010091011319,1933
"TT_1934",1.36923121212398,0.314249423297783,1934
"TT_1935",0.745354196073263,-0.29389574261325,1935
"TT_1936",0.461000522104237,-0.774356103438977,1936
"TT_1937",0.353274218415849,-1.04051070091165,1937
"TT_1938",0.293420625244852,-1.22614811838595,1938
"TT_1939",0.254330809724526,-1.36911945886118,1939
"TT_1940",0.226635265702048,-1.48441331274421,1940
"TT_1941",0.259829363144484,-1.34773015902098,1941
"TT_1942",0.239960293137251,-1.42728181458918,1942
"TT_1943",0.177055713984081,-1.7312908276658,1943
"TT_1944",0.414343444519941,-0.881060072929797,1944
"TT_1945",0.158070362990527,-1.84471500970446,1945
"TT_1946",0.320720153138053,-1.13718633316592,1946
"TT_1947",0.160449120316007,-1.82977839404643,1947
"TT_1948",0.14476575482749,-1.93263832681116,1948
"TT_1949",0.138153580284137,-1.97938931203005,1949
"TT_1950",0.134318410260843,-2.00754210174415,1950
"TT_1951",0.13171826386889,-2.02709000202781,1951
"TT_1952",0.129783604380946,-2.04188679716703,1952
"TT_1953",0.128253446001807,-2.05374692588244,1953
"TT_1954",0.12699055357161,-2.06364257661588,1954
"TT_1955",0.521063573469512,-0.651883222658432,1955
"TT_1956",0.225001365317295,-1.49164880871926,1956
"TT_1957",0.56999248862716,-0.562132096087458,1957
"TT_1958",0.194030981874036,-1.63973743228793,1958
"TT_1959",0.126223367796359,-2.06970218122701,1959
"TT_1960",0.271072621532972,-1.3053685178652,1960
"TT_1961",0.144447992004405,-1.93483575313983,1961
"TT_1962",0.120974358343395,-2.11217667035985,1962
"TT_1963",0.120468626377701,-2.11636592196228,1963
"TT_1964",0.119992468640028,-2.12032629950276,1964
"TT_1965",0.481578858025329,-0.730685285400202,1965
"TT_1966",0.29244201988571,-1.22948885457188,1966
"TT_1967",0.175838195900848,-1.73819104826999,1967
"TT_1968",0.349144780610102,-1.05226859864874,1968
"TT_1969",0.169570823427805,-1.77448460209916,1969
"TT_1970",0.209074261227568,-1.5650657732491,1970
"TT_1971",0.135384880779262,-1.99963358811203,1971
"TT_1972",0.130573558499452,-2.0358185443573,1972
"TT_1973",0.127529752165508,-2.0594055912879,1973
"TT_1974",0.125391763899247,-2.07631233157465,1974
"TT_1975",0.123781505680943,-2.08923731857507,1975
"TT_1976",0.122506759715461,-2.09958906916909,1976
"TT_1977",0.121459371455614,-2.10817546343459,1977
"TT_1978",0.120573767848828,-2.11549353203989,1978
"TT_1979",0.119807838174401,-2.12186616827577,1979
"TT_1980",0.481863919283238,-0.730093529931291,1980
"TT_1981",0.156503797264583,-1.85467500562483,1981
"TT_1982",0.369759557456796,-0.994902329295824,1982
"TT_1983",0.156488220559102,-1.85477453982766,1983
"TT_1984",0.192360848096903,-1.64838225367772,1984
"TT_1985",0.24836935037123,-1.39283832473532,1985
"TT_1986",0.155205474318993,-1.86300539918116,1986
"TT_1987",0.344420645364128,-1.06589156233637,1987
"TT_1988",0.170153700782877,-1.771053128152,1988
"TT_1989",1.03498761318371,0.0343894587072754,1989
"TT_1990",0.263571058936802,-1.3334322739716,1990
"TT_1991",0.184502755985997,-1.69009087801964,1991
"TT_1992",0.161834647860107,-1.82118015723235,1992
"TT_1993",0.321894404229571,-1.13353172439613,1993
"TT_1994",0.190164832623376,-1.65986404279405,1994
"TT_1995",0.161097947946648,-1.82574272664168,1995
"TT_1996",0.149758485108054,-1.8987313817684,1996
"TT_1997",0.143123791743986,-1.94404534667269,1997
"TT_1998",0.731561485809567,-0.312574007632505,1998
"TT_1999",0.259084170411814,-1.35060228779291,1999
"TT_2000",0.196820838764338,-1.62546141193955,2000
"TT_2001",0.223667488094852,-1.49759475813008,2001
"TT_2002",0.128595473248327,-2.05108366804445,2002
"TT_2003",0.461526173915004,-0.773216511772043,2003
"TT_2004",0.28795896903597,-1.24493727762091,2004
"TT_2005",0.160058279103939,-1.83221728566958,2005
"TT_2006",0.142131960063286,-1.95099935668896,2006
"TT_2007",0.135180593733947,-2.00114366314657,2007
"TT_2008",0.131233988415637,-2.03077337797587,2008
"TT_2009",0.358434732441311,-1.02600869286333,2009
"TT_2010",0.530951476966952,-0.633084642392198,2010
"TT_2011",0.195880573446988,-1.63025012460999,2011
"TT_2012",0.253520380411812,-1.37231106308067,2012
"TT_2013",0.140167632173619,-1.96491619998307,2013
"TT_2014",0.12168473291568,-2.10632173537334,2014
"TT_2015",0.274104461503348,-1.29424599888741,2015
"TT_2016",0.146478373792588,-1.92087748058502,2016
"TT_2017",0.134398887994011,-2.0069431247814,2017
"TT_2018",0.383677978441148,-0.957951676023767,2018
"TT_2019",0.227228858717685,-1.48179758119748,2019
"TT_2020",0.322431506478918,-1.13186454831388,2020
"TT_2021",0.188637586906363,-1.66792763433192,2021
"TT_2022",0.127265011935654,-2.06148365852023,2022
"TT_2023",0.120331475237826,-2.11750505067349,2023
"TT_2024",0.119462827423887,-2.12475002358467,2024
"TT_2025",0.118704438613744,-2.13111858452103,2025
"TT_2026",0.287936904991357,-1.24501390273882,2026
"TT_2027",0.150224162246989,-1.89562668543279,2027
"TT_2028",0.12008421062531,-2.11956202710422,2028
"TT_2029",0.264097071292516,-1.33143854912897,2029
"TT_2030",0.359924815911981,-1.02186011403201,2030
"TT_2031",0.270852532167644,-1.30618076795518,2031
"TT_2032",0.371299421401255,-0.990746476105582,2032
"TT_2033",0.478009317538784,-0.7381250539217,2033
"TT_2034",0.35398022122935,-1.03851423964275,2034
"TT_2035",0.872048037631966,-0.136910767563018,2035
"TT_2036",0.888711940388057,-0.117982122536297,2036
"TT_2037",0.780457928825026,-0.247874443330164,2037
"TT_2038",0.305315162105213,-1.18641071750292,2038
"TT_2039",0.199601525828703,-1.61143227070161,2039
"TT_2040",0.159315200650219,-1.8368706450854,2040
"TT_2041",0.13746563353622,-1.9843813310336,2041
"TT_2042",0.126678169993633,-2.06610550331411,2042
"TT_2043",0.18994192738663,-1.66103689887423,2043
"TT_2044",0.366111648332174,-1.00481694201118,2044
"TT_2045",0.231767456479359,-1.46202075275865,2045
"TT_2046",0.145920501684719,-1.92469331458144,2046
"TT_2047",0.127274277050546,-2.06141085942558,2047
"TT_2048",0.119051028596501,-2.12820306604878,2048
"TT_2049",0.33173979156843,-1.10340437770241,2049
"TT_2050",0.121764866398785,-2.10566341852891,2050
"TT_2051",0.116936061212951,-2.14612797892132,2051
"TT_2052",0.116351064458782,-2.15114324051091,2052
"TT_2053",0.115811484437077,-2.15579154400187,2053
"TT_2054",0.495295081927915,-0.702601568918536,2054
"TT_2055",9.38430215419835,2.23903830970304,2055
"TT_2056",5.80717366098784,1.75909399139959,2056
"TT_2057",3.13400083395045,1.14231041003158,2057
"TT_2058",3.59295481091902,1.27897493107456,2058
"TT_2059",2.84696555123348,1.04625370819933,2059
"TT_2060",1.61924157494514,0.481957876007382,2060
"TT_2061",1.3231120999508,0.279986613176555,2061
"TT_2062",1.06165947722465,0.0598332284881786,2062
"TT_2063",0.919642774141785,-0.0837699733190555,2063
"TT_2064",0.867279483546142,-0.142393997116154,2064
"TT_2065",0.992855590189476,-0.00717005331777329,2065
"TT_2066",0.747066187984299,-0.291601492708521,2066
"TT_2067",0.580671058824352,-0.543570846274985,2067
"TT_2068",0.548199449531104,-0.601116099252766,2068
"TT_2069",0.640711848629991,-0.445175457250799,2069
"TT_2070",0.452395026290635,-0.793199528853137,2070
"TT_2071",0.439924377069571,-0.821152437137651,2071
"TT_2072",1.33999330887911,0.292664620576556,2072
"TT_2073",0.526433119699817,-0.64163098358737,2073
"TT_2074",0.680542774533225,-0.384864601359491,2074
"TT_2075",0.858481727765595,-0.152589882778398,2075
"TT_2076",0.728276564701426,-0.317074406359988,2076
"TT_2077",0.551210537729232,-0.595638441669292,2077
"TT_2078",0.70228458877706,-0.353416559989216,2078
"TT_2079",0.441070805256325,-0.818549860286257,2079
"TT_2080",0.633200066945785,-0.456968845249156,2080
"TT_2081",0.397967835270531,-0.921384092866668,2081
"TT_2082",0.346585315841477,-1.05962626889506,2082
"TT_2083",0.31881944715022,-1.14313033282801,2083
"TT_2084",0.299179858950176,-1.20671035149065,2084
"TT_2085",0.283792215738323,-1.25951294332045,2085
"TT_2086",0.440124146994958,-0.820698439606025,2086
"TT_2087",0.354653127752853,-1.03661507210646,2087
"TT_2088",0.811465404580127,-0.208913524384017,2088
"TT_2089",0.712329070051421,-0.339215297302559,2089
"TT_2090",0.304065969637507,-1.19051059573164,2090
"TT_2091",0.277235572489193,-1.28288769201661,2091
"TT_2092",0.334729837273632,-1.09443152841717,2092
"TT_2093",0.525578372833514,-0.64325596023535,2093
"TT_2094",0.285886967409487,-1.25215876512979,2094
"TT_2095",0.348636031184978,-1.05372679155594,2095
"TT_2096",0.240231479484609,-1.4261523226168,2096
"TT_2097",0.401860458918144,-0.911650367741252,2097
"TT_2098",0.220979056031393,-1.50968735104398,2098
"TT_2099",0.335767413214737,-1.09133658129079,2099
"TT_2100",0.32565673836469,-1.12191140215808,2100
"TT_2101",3.40795828509124,1.22611336860203,2101
"TT_2102",1.07567455968049,0.0729479621626711,2102
"TT_2103",0.7584984694131,-0.276414498108441,2103
"TT_2104",0.396514037198098,-0.925043835764419,2104
"TT_2105",0.301540009456597,-1.19885257027036,2105
"TT_2106",0.249594797270773,-1.38791648697185,2106
"TT_2107",0.216198932742136,-1.53155631022707,2107
"TT_2108",0.192798207739221,-1.6461111928073,2108
"TT_2109",0.179303048693457,-1.71867789520575,2109
"TT_2110",0.297848621366955,-1.21116990353338,2110
"TT_2111",0.302738556789647,-1.19488569482019,2111
"TT_2112",0.169882645137058,-1.77264740303751,2112
"TT_2113",0.167187019830833,-1.78864221393582,2113
"TT_2114",0.164660552506571,-1.80386918167857,2114
"TT_2115",0.162282152322041,-1.81841877771705,2115
"TT_2116",0.16003495281262,-1.83236303252727,2116
"TT_2117",0.157905178909073,-1.84576055959423,2117
"TT_2118",0.302172584327252,-1.19675695355251,2118
"TT_2119",0.336886967831528,-1.0880078119194,2119
"TT_2120",0.152114447418937,-1.88312209791001,2120
"TT_2121",0.352246330282628,-1.04342454619196,2121
"TT_2122",0.196203980511293,-1.62860044402766,2122
"TT_2123",0.171347989322189,-1.7640587650625,2123
"TT_2124",0.298845233239297,-1.20782945418442,2124
"TT_2125",0.466519192205385,-0.762456118693444,2125
"TT_2126",0.208389325828414,-1.56834719004802,2126
"TT_2127",0.315485964099899,-1.15364108578795,2127
"TT_2128",0.192585211548781,-1.64721656580192,2128
"TT_2129",0.378168155917446,-0.972416325357594,2129
"TT_2130",0.234492989340286,-1.45032958774617,2130
"TT_2131",0.190135782026675,-1.66001681981117,2131
"TT_2132",0.308902942502504,-1.17472815335838,2132
"TT_2133",0.219486450931973,-1.5164647753335,2133
"TT_2134",0.227087246883786,-1.48242098783765,2134
"TT_2135",0.169311239363739,-1.77601660478291,2135
"TT_2136",0.161753352578988,-1.82168261889792,2136
"TT_2137",0.156419832083152,-1.85521165530911,2137
"TT_2138",0.152294853411955,-1.88193681208828,2138
"TT_2139",0.148924219090307,-1.9043176991252,2139
"TT_2140",0.146067554764031,-1.923686060425,2140
"TT_2141",0.529711453118776,-0.635422848768528,2141
"TT_2142",0.522024393098751,-0.650040962117079,2142
"TT_2143",0.501176917223431,-0.690796112041876,2143
"TT_2144",0.2440365308426,-1.41043734832731,2144
"TT_2145",0.317757119855182,-1.14646796206626,2145
"TT_2146",0.183335967198124,-1.69643492299171,2146
"TT_2147",0.171991621458792,-1.76030951580406,2147
"TT_2148",0.305765019706987,-1.18493838147754,2148
"TT_2149",0.212352262580209,-1.5495087673222,2149
"TT_2150",0.27100454380241,-1.30561969144444,2150
"TT_2151",0.149624635284926,-1.89962555263461,2151
"TT_2152",0.146363585761499,-1.92166143953095,2152
"TT_2153",0.295311321595692,-1.21972515166583,2153
"TT_2154",0.25337629476376,-1.37287956415392,2154
"TT_2155",0.14159145487039,-1.95480944650399,2155
"TT_2156",0.136875321767577,-1.98868482760079,2156
"TT_2157",0.397439360025634,-0.922712909919834,2157
"TT_2158",0.135045833049846,-2.00214105408924,2158
"TT_2159",0.268706652482709,-1.31413500563699,2159
"TT_2160",0.14914009264275,-1.90286919568691,2160
"TT_2161",0.129104884593579,-2.04713014610882,2161
"TT_2162",0.240898753746299,-1.42337854269848,2162
"TT_2163",0.126672305935669,-2.06615179537607,2163
"TT_2164",0.125556148722923,-2.07500222028126,2164
"TT_2165",0.124497294419691,-2.08347129488226,2165
"TT_2166",0.123490007070204,-2.09159504059916,2166
"TT_2167",0.828871741559845,-0.187689850460724,2167
"TT_2168",0.474390317494316,-0.745724841510457,2168
"TT_2169",0.600748211726264,-0.509579381105297,2169
"TT_2170",0.78028243431005,-0.248099329569876,2170
"TT_2171",0.93776309175755,-0.0642579292990896,2171
"TT_2172",0.324032377874981,-1.12691183646974,2172
"TT_2173",0.459757937077835,-0.777055151747139,2173
"TT_2174",0.240652630357794,-1.42440075307129,2174
"TT_2175",0.193427037059851,-1.642854907079,2175
"TT_2176",0.170425923600323,-1.76945454235338,2176
"TT_2177",0.188847780155785,-1.66681398442924,2177
"TT_2178",0.214044711737014,-1.54157035243328,2178
"TT_2179",0.138649829267596,-1.97580373831241,2179
"TT_2180",0.785157760238128,-0.24187061293497,2180
"TT_2181",0.370427269796026,-0.993098156360655,2181
"TT_2182",0.229001727627136,-1.47402573123306,2182
"TT_2183",0.188208171485651,-1.67020663361483,2183
"TT_2184",1.94524577396473,0.665388331023006,2184
"TT_2185",0.830616978665951,-0.18558650654732,2185
"TT_2186",0.649172905710049,-0.432056179101644,2186
"TT_2187",0.330387931661938,-1.10748776444934,2187
"TT_2188",0.264572614971834,-1.32963952860659,2188
"TT_2189",0.229769794537056,-1.47067736460429,2189
"TT_2190",0.2075993006645,-1.57214549636419,2190
"TT_2191",0.19207044817501,-1.64989305667397,2191
"TT_2192",0.346385211786037,-1.060203794354,2192
"TT_2193",0.186090902736387,-1.68152000026663,2193
"TT_2194",0.164342397874744,-1.80580323564758,2194
"TT_2195",0.158421413799209,-1.84249662061258,2195
"TT_2196",0.201740956420259,-1.60077079851084,2196
"TT_2197",0.207632469051559,-1.57198573793746,2197
"TT_2198",0.145533717423358,-1.92734748434853,2198
"TT_2199",0.234064601141538,-1.45215812847121,2199
"TT_2200",0.139463875221979,-1.96994967023861,2200
"TT_2201",0.243813191229863,-1.4113529566314,2201
"TT_2202",0.230648251166372,-1.46686145120358,2202
"TT_2203",0.161966799361411,-1.82036390696679,2203
"TT_2204",0.215409789988668,-1.53521306502031,2204
"TT_2205",0.273283035679476,-1.29724726013173,2205
"TT_2206",0.168415928496994,-1.7813185943727,2206
"TT_2207",0.152092939319666,-1.88326350209836,2207
"TT_2208",0.231478019911076,-1.46327035635198,2208
"TT_2209",0.195268918626261,-1.63337760058364,2209
"TT_2210",0.154680036211383,-1.86639657813793,2210
"TT_2211",0.309818877333872,-1.17176741891815,2211
"TT_2212",0.142375987916363,-1.94928391840576,2212
"TT_2213",0.13425421781369,-2.00802012848006,2213
"TT_2214",0.131200220038947,-2.03103072534743,2214
"TT_2215",0.128722066095103,-2.05009972534616,2215
"TT_2216",0.126630213942609,-2.06648414101138,2216
"TT_2217",0.124815652737908,-2.08091740833218,2217
"TT_2218",0.123210109948654,-2.09386416997801,2218
"TT_2219",0.30688592907518,-1.18127916697325,2219
"TT_2220",0.31980253130348,-1.14005156334319,2220
"TT_2221",0.183898144968874,-1.6933732345958,2221
"TT_2222",0.118144259545042,-2.13584886269087,2222
"TT_2223",0.485943019791783,-0.721663905181951,2223
"TT_2224",0.168349149835313,-1.7817151833711,2224
"TT_2225",0.340727006881016,-1.07667368865431,2225
"TT_2226",0.17775062487107,-1.72737369485591,2226
"TT_2227",0.113567616460117,-2.17535687970643,2227
"TT_2228",0.342578636804122,-1.07125405112472,2228
"TT_2229",0.164296660797042,-1.80608157796138,2229
"TT_2230",0.138391166699819,-1.9776710622587,2230
"TT_2231",0.12890376210267,-2.04868918325134,2231
"TT_2232",0.254630415676395,-1.36794213543644,2232
"TT_2233",0.655759741810463,-0.421960804363097,2233
"TT_2234",0.372000719984478,-0.988859489268718,2234
"TT_2235",0.248590683902455,-1.39194757485366,2235
"TT_2236",0.17266799481174,-1.75638463346046,2236
"TT_2237",0.381330052411418,-0.964089999563727,2237
"TT_2238",0.165734351735721,-1.79736906320722,2238
"TT_2239",0.140104177793784,-1.96536900599967,2239
"TT_2240",0.130040217315462,-2.03991151240463,2240
"TT_2241",0.12441754292618,-2.08411208831257,2241
"TT_2242",0.12070767872215,-2.11438353465738,2242
"TT_2243",0.118006894249798,-2.13701223037745,2243
"TT_2244",0.115909148549145,-2.15494859690136,2244
"TT_2245",0.114203900062259,-2.16976983118523,2245
"TT_2246",0.431768098985453,-0.839866642775018,2246
"TT_2247",0.164602747248983,-1.80422030042291,2247
"TT_2248",0.123907914757698,-2.08821661217989,2248
"TT_2249",0.207315845766174,-1.57351182364755,2249
"TT_2250",0.152069042880726,-1.88342063178838,2250
"TT_2251",0.581832437322468,-0.541572781084913,2251
"TT_2252",0.244217337445167,-1.40969672291674,2252
"TT_2253",0.140666183445745,-1.96136568883995,2253
"TT_2254",0.111770767512209,-2.19130522371896,2254
"TT_2255",0.105119203812585,-2.25266029835572,2255
"TT_2256",3.61923961910285,1.28626395380251,2256
"TT_2257",1.76601709167795,0.568726780321768,2257
"TT_2258",0.74339883637272,-0.296522586397693,2258
"TT_2259",0.496143611381104,-0.700889855090751,2259
"TT_2260",0.382485199646763,-0.96106532019812,2260
"TT_2261",0.317037479151112,-1.14873528133296,2261
"TT_2262",0.274482321064203,-1.29286842424428,2262
"TT_2263",0.288135247799492,-1.24432529866375,2263
"TT_2264",1.20129001907915,0.183395995277441,2264
"TT_2265",0.582570462468955,-0.54030513524609,2265
"TT_2266",0.524128885894782,-0.646017659457579,2266
"TT_2267",0.38119317059729,-0.964449022899591,2267
"TT_2268",0.24699380600874,-1.39839201955628,2268
"TT_2269",0.266339576228966,-1.32298318199987,2269
"TT_2270",0.184701820386879,-1.68901253591388,2270
"TT_2271",0.170324565645429,-1.77004945247726,2271
"TT_2272",0.257194466432438,-1.35792280149849,2272
"TT_2273",0.228669558169602,-1.47547729494774,2273
"TT_2274",0.163156143468572,-1.81304760131266,2274
"TT_2275",0.14163737855707,-1.95448515969656,2275
"TT_2276",0.13767187384216,-1.98288215088522,2276
"TT_2277",0.134346067107628,-2.0073362178316,2277
"TT_2278",0.231888422001244,-1.46149896265421,2278
"TT_2279",0.148824627185646,-1.90498666499776,2279
"TT_2280",0.263653629928509,-1.33311904511823,2280
"TT_2281",0.135763560674803,-1.99684043068353,2281
"TT_2282",0.376287379894296,-0.977402119297524,2282
"TT_2283",0.372705684367583,-0.986966220754947,2283
"TT_2284",0.204865495114462,-1.58540163657844,2284
"TT_2285",0.233402596474749,-1.45499043462108,2285
"TT_2286",0.360233881368911,-1.02100178800728,2286
"TT_2287",0.184558441922217,-1.6897891072729,2287
"TT_2288",5.23009267093192,1.65442899702729,2288
"TT_2289",10.2838443731304,2.33057415637689,2289
"TT_2290",3.12344174749703,1.13893551802475,2290
"TT_2291",1.63515912861078,0.491740125980764,2291
"TT_2292",1.14788015529089,0.137916898101988,2292
"TT_2293",0.892832852284448,-0.113355891118496,2293
"TT_2294",1.0938551999985,0.0897083369201865,2294
"TT_2295",0.887763522756282,-0.119049874657346,2295
"TT_2296",0.63323260786026,-0.456917455364593,2296
"TT_2297",0.618974351617277,-0.479691442346185,2297
"TT_2298",0.58044474224759,-0.543960672301671,2298
"TT_2299",0.461825107366832,-0.77256901505366,2299
"TT_2300",0.414843372493384,-0.879854245669255,2300
"TT_2301",0.703892485245836,-0.35112965430821,2301
"TT_2302",0.442766300291203,-0.814713186980617,2302
"TT_2303",0.555006134533211,-0.588776112083796,2303
"TT_2304",0.382175131886657,-0.961876315000163,2304
"TT_2305",0.338596571661962,-1.08294593437287,2305
"TT_2306",0.479256230056913,-0.735519897543771,2306
"TT_2307",0.344357347888797,-1.06607535878785,2307
"TT_2308",0.302149768996974,-1.19683246070581,2308
"TT_2309",0.281044879955838,-1.26924090725616,2309
"TT_2310",0.278218661527524,-1.27934792220434,2310
"TT_2311",0.253653458257263,-1.37178628108933,2311
"TT_2312",0.243324206824063,-1.41336054041367,2312
"TT_2313",0.234337660902629,-1.45099220843132,2313
"TT_2314",0.226379209352531,-1.48554376835163,2314
"TT_2315",0.219243703165552,-1.51757136802572,2315
"TT_2316",0.212787057316655,-1.54746334424469,2316
"TT_2317",2.11947584099966,0.751168813302401,2317
"TT_2318",1.62768903504953,0.4871612389237,2318
"TT_2319",0.588151744534374,-0.53077029544156,2319
"TT_2320",0.381718471866248,-0.963071926725579,2320
"TT_2321",5.90894354517003,1.77646705827661,2321
"TT_2322",1.47203543393766,0.386646091985477,2322
"TT_2323",1.43267204268794,0.359541262003012,2323
"TT_2324",0.750425453961918,-0.287114961340467,2324
"TT_2325",0.51764582697275,-0.658464002286621,2325
"TT_2326",0.412549015914844,-0.885400253806479,2326
"TT_2327",0.348494985361039,-1.05413143809301,2327
"TT_2328",0.304714347047618,-1.18838050828467,2328
"TT_2329",0.272736220775907,-1.29925017515682,2329
"TT_2330",0.248305970090961,-1.39309354289496,2330
"TT_2331",0.229016990577987,-1.47395908351649,2331
"TT_2332",0.213395371352909,-1.54460863035483,2332
"TT_2333",0.200484492145702,-1.60701838113359,2333
"TT_2334",0.189635069945724,-1.66265373819754,2334
"TT_2335",0.180390365755589,-1.7126320776822,2335
"TT_2336",0.17241949843603,-1.75782482717089,2336
"TT_2337",0.165476778068848,-1.79892440779332,2337
"TT_2338",0.284470978272867,-1.25712404020479,2338
"TT_2339",0.153972980234809,-1.87097814498291,2339
"TT_2340",0.515280068277713,-0.66304470423747,2340
"TT_2341",0.366968474496688,-1.00247933517121,2341
"TT_2342",0.342150079699209,-1.0725058086472,2342
"TT_2343",0.183850438178141,-1.69363268789181,2343
"TT_2344",0.154571970016473,-1.86709546575794,2344
